0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
176.07083944120933,168.4151022939587,168.32441288906134,171.3016161843,172.39437812787764,175.6161022759331,177.85930868437634,174.74996462961224,172.60205034397526,176.16900830263882,181.04799397778925,184.692561008955,181.53838384908948,178.28542513310722,183.7465632948716,173.13438092844643,176.23228794907007,173.79030164250312,171.23822727625793,172.4969945859795,176.67377854195914,169.46143038452203,184.69747040382407,178.32421301891486,174.48271366871668,177.3808015847276,175.07784059747863,165.3300604231525,171.51297389366252,173.0873315024745,178.05641795602574,174.64395195607733,179.89265963977513,178.0190338205979,171.30098368041365,177.36513254719355,178.4802763124391,177.69233356645603,179.86638772382847,175.41765306519966,189.25379082716407,171.37346028911207,179.1943676719592,170.19932724130285,183.3503607326925,174.80911238014596,181.1134073168972,171.222127737167,180.58050683216902,177.7578449858232
179.56546583637729,164.49226797765468,161.58322726886618,168.16463736208158,178.17556018392452,177.0766551245649,184.06465998034443,170.4218218784631,168.81700254568548,168.8666431531115,180.8927043948897,190.6431484258529,187.67330800197735,178.40547415633523,187.49234075253585,169.5769855270764,177.93630843465394,184.40443725410168,162.62169059967903,175.01776415180325,178.13637679594626,173.93954833741464,184.3715777196075,179.51971611679173,172.56475553270286,172.8095220390615,164.76537047899768,170.94730736852804,171.94169750506367,170.6381781836941,184.79525336489186,176.13798607347354,176.04161020731271,175.89313751894437,171.00031337543993,173.243146893561,174.4031969550347,176.86849008688952,180.2523464112307,175.55437331309938,189.66652698056052,176.90567391053486,175.1899262535403,169.427129200573,187.09906259295641,164.10575912304952,182.60743913971245,180.03823322598677,184.3360323465432,181.37529463176534
171.19847504655502,162.33129919429248,158.42563130758003,163.77040265213353,179.02518604455514,181.18477511264786,183.99326291764748,170.29270521890496,165.3543785185454,163.63492949725176,182.90619759177227,194.86663948312213,190.188284871122,173.85574312201908,196.037165554287,167.25331630195615,183.7744139874802,173.7445725791315,167.09941895986412,180.2118422467217,186.38329097404764,168.52863576773032,191.53532916242634,179.0572508101574,158.01964004390828,169.91003156085912,179.12217756248324,174.038948353936,175.35106522395512,174.92713864752199,186.442435032737,175.90296228001955,171.1642575120844,174.50622091799087,168.55887295165005,174.68686651691965,180.9266941688961,181.2209437275829,179.90793754501476,171.99178229820504,177.8141333327478,175.83399166283368,176.3364070140345,173.22556502690205,191.4176245298577,164.46440806408432,177.22164913257333,176.20149564494582,190.3716324131806,176.97707926739946
178.19931086951172,165.98100922733448,157.93384569846347,157.88031179808274,180.3774081085785,184.2056865040115,180.86684756714624,165.63001447887137,168.36943431359396,160.4271433417603,178.36105932808624,197.87575834855622,188.39478477984602,172.54197643171113,197.15578841402026,174.2645513280335,189.01572036055316,169.37593444422635,162.08261157586838,181.20563152416025,177.0740559640651,161.4826029074568,193.16390077454048,178.6642180316543,160.26947705161618,166.80163483155704,180.29653069496626,174.94299051520437,179.97286216967166,174.01358678272445,184.19989404449984,182.53839149432528,165.40443714022712,163.9795697365902,174.24847987367338,177.3538719494381,182.75866977107162,184.86034257601875,165.36464305928013,172.01530581067965,187.3353129641383,178.71695676717206,185.8904226140851,166.50495570835704,188.168829936906,164.85677420794048,176.0818203623044,172.69861131104437,187.60125847131118,176.86412575091938
177.41003948175853,159.2569062234384,158.77994889482096,163.47412797498578,179.58636740771155,190.22988855663905,180.3923769315627,158.7349565846021,163.52743921257473,156.4792310161726,176.3852772467647,195.98431355900527,190.90454825992867,169.66682832723427,192.7627058584712,175.08542646729217,183.74515335919568,176.28389072855128,157.8145524667076,181.6862399817465,176.77417373675073,162.1376292271415,192.45044517277228,180.38890249894442,167.60021636002503,168.75891538931,179.9465795650771,172.63717126099033,186.73528763893657,179.4538145821939,184.23934998333434,179.64742070116398,161.95065846609705,161.73464138357383,172.8889291449841,180.94056276265357,187.82868851148126,186.67498432726256,161.5370475470954,169.48950597306288,182.601525034495,179.5138404504409,181.62438219278206,166.2968427616272,190.8045180691522,171.4060876619989,172.4937330119401,166.12859353882286,187.44949150391076,173.02313102837277
177.36053581597304,160.36570930509748,163.2146207275188,161.31477006212768,175.2685868035207,197.357128458287,175.7992736748238,167.4426562981256,164.50841273320285,165.1830887008554,171.50906911309806,194.78606090722036,186.64845373001214,157.2961641530538,184.56982160384487,177.20966870203608,180.06007405655023,180.58930746357382,164.9997701182517,180.1677693274214,184.5389272686827,173.29464035776212,196.7563193538004,182.29897609547024,159.24609011398636,164.7091558358953,180.63529329905543,171.4685698733781,177.76961804065635,180.87323773511554,176.91212796127508,173.00017843561443,162.12497645964814,162.29929016708275,173.63144853522564,182.47953226822932,189.36732255387193,186.68718477491373,159.80211633150978,164.92694534601202,180.07536376172348,187.5036104768898,177.0426802386066,167.08265540953136,193.08353124207588,170.39766567572266,170.1596835921271,172.969128802878,183.04905285914668,174.93914096198606
177.927121809812,161.688589010851,155.38903898137727,160.694982965724,169.96654751382871,203.04629578885374,177.71127103271823,164.58956526915193,159.92580331260282,156.29749225475263,169.67869051585444,183.4434274358428,181.14595046301983,154.2492649806031,171.3335088530388,174.59391239574808,184.38662761710577,181.88809554351656,162.33207697928594,186.77602327688277,181.31263047035662,164.39837315672608,195.9733706966013,181.66775390209756,156.29184704675174,165.4873133498388,184.59501099787366,175.9099451331967,183.65349483595983,185.24836282809062,181.02138158380777,167.06718546343083,163.52521883549716,158.69380598152978,165.8241491491408,181.35401011967005,193.6103215850311,187.86747582770548,168.2985858162222,171.41335850930426,188.4599700996536,192.93759978083546,181.77222667728452,170.9775674019502,199.37331302461112,164.7325253571155,164.62412841793895,177.43911230376253,181.71686827871932,167.20806910628374
176.01884445390033,161.53483208353035,148.70922963008226,157.14726501100432,160.75544911024576,205.38538327880647,175.6617598611803,163.25064756930922,150.43122352789283,158.18396207349704,170.23688535874888,174.65828642578197,185.08596465189217,154.18755900440397,187.2803892656991,180.64253210024683,178.57348132265196,180.0145941072861,169.75364559202833,188.99059842318874,186.3294085392043,164.17819180860977,201.75141661315286,179.99198430502668,156.96746533845223,170.7006587670762,183.79965550474247,182.20209669208762,179.83962948186533,183.20229470265545,178.5728131714688,169.44788546580733,162.78981826642791,162.84587250355517,166.8243246225135,181.86246750078178,196.5054008572662,180.85264371513654,171.55126451416302,172.67677137094427,186.56557246927545,192.8559363727448,190.91846582436926,177.6591154199659,208.5660563253704,176.00508052407875,159.32150797593107,171.95120651674583,192.78000011139582,166.1359231682142
170.22416791089805,161.049058218841,145.521226965038,157.42879387686654,153.68280647185966,210.22789800715427,177.20658128260607,160.05280448197638,154.13497568522007,156.38624896667696,177.46024770957848,166.54663825941685,183.23388255800538,152.83751291847923,186.56689197479963,191.4262089685671,178.0405368222496,179.67349485734405,170.33081111099506,194.53131544072642,186.76819664315397,168.40792619815738,200.0456742951709,185.2704949821923,165.4258999460837,169.3611184305422,176.89349729327267,179.17048225761164,174.6932337623325,177.76077756404308,176.77656900904776,171.10620124999943,155.67710547689825,158.76355683961788,164.8246459840061,183.94076852955408,200.1644262659116,181.6823351338938,171.23374148073074,181.6185605249804,193.03798759394468,200.43805402894571,190.64865285475403,174.81655072233102,208.64189773970003,181.9248548007325,166.5714396641837,164.06446495858697,197.69216799577194,166.59218722353415
172.16360793569044,162.09113613005164,150.10635235700096,162.03759149536415,153.47308295450142,206.4716320143921,183.84033123551447,148.39451389430755,156.57208455376283,148.31804218022492,173.15206439174784,158.46125719848752,190.24194289095257,151.24317604709717,182.83739562827358,196.92742653629688,174.25399574540586,184.7087660811862,161.57558798930904,195.40829527570307,185.38245520125417,170.4182973434226,198.62240783693306,186.16782827091237,179.3881699086922,161.62120940406945,178.78055736600376,175.54372772509825,174.04007138529974,188.92996338312736,176.52056475983463,170.113566214869,164.42812155428288,165.14985573024467,169.13367885911856,183.7784140903799,199.4636921100883,183.92201289956645,166.21259438544456,183.50896821272502,191.5090274211503,196.92148266034954,185.69637888321847,186.07918238560922,218.0723373264505,182.40728525839404,167.77094034146688,162.4229186709111,205.14403072569195,162.5703118538046
