0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
67.09775789469693,62.835870982919296,64.93036126023587,65.85242258381149,64.39120836997154,70.14879763395419,72.08222363902219,69.79551550425118,70.45287716038409,67.33884299347206,73.22046843493766,69.52843454340304,68.8804654480962,67.92059403950043,71.3254834665942,69.64162878598052,66.68417183922067,68.84473165114038,72.41040375535941,67.36266473319601,68.44328722628296,70.80547190811016,69.07402262511266,66.58566830859208,71.87954539795831,73.31591736303696,71.83562068861863,67.35782386706363,70.93496851945704,67.1954399744369,69.73776970646574,70.21940931738752,67.86493742643549,69.80198346166324,72.37860150414554,67.83904580444695,69.73509217735248,71.19215427361395,71.26945276842054,69.94531149822853,68.4125116261126,66.93933043259985,67.64891755925346,66.2165437622257,69.21538054392599,66.09412366152547,71.43142412789452,65.65996750699199,69.54412702679697,68.68011368288593
66.94900269434125,67.02831473554858,61.56813290169589,63.131217416476844,63.61241441599734,72.55430514354207,74.73256241593013,70.13125148422796,70.00797438807626,68.92832350212969,67.00587969897065,70.03627538156287,69.14207032091372,70.25027079831834,72.31604870577928,70.80838957786449,64.18781377085317,72.93620090683699,67.73324424716284,73.69020276446538,67.88550911624742,72.21101850849246,69.08669618352474,65.290282855033,72.9530840562069,74.5451114159712,70.55539876500123,69.24145451477251,73.40882264308021,68.04720361534868,71.3211541941183,70.76669081551992,67.84422557937006,70.35482698992318,73.22792367088066,65.79255613335839,67.87929697717651,68.77085073828297,68.26800037400592,67.4318061463826,69.69073680078894,70.11146840347803,64.37785538521035,69.03517745385552,67.84565209461815,65.8924133658343,72.22607205317563,66.42924980725176,79.01353485547882,70.05906070264977
68.1449789101675,68.20894137141892,61.80223509355994,65.12790694978705,63.991025444709,68.75473437337587,74.18181590225085,66.33333970880251,67.95039537741168,69.03969324172633,67.14225957825558,72.78942193218008,68.05418092077267,69.77508822167121,74.93712070801244,77.08977847707487,63.69130737655636,73.65872470242604,69.43452829137506,78.08762732328974,69.3928458160727,70.28187383839655,67.53813134876343,66.41791969159567,69.5305199589644,76.96783419443128,69.7184897110109,72.68757570608722,71.06348412358291,65.31041082335216,72.07027184999883,68.77240261578952,65.66035974729998,70.3490922388245,73.19426692894795,65.30098964583807,68.97507899994244,69.96248280165187,68.4925157972891,67.32497314810007,68.83667843073803,69.49291380501906,62.296355142595075,70.57277169787791,71.34132731329859,64.71171788344779,67.11785769349174,64.22193894752522,79.60562396391826,67.33646998487922
65.42225435937448,68.07207668657541,64.85214560529843,64.54467593628434,64.38941338857084,68.56645661578548,74.80239927819825,67.470759042615,69.62487766508937,69.4559027477692,63.913874905718195,75.67203624669064,69.14830062476341,69.33802775244196,74.49621047445571,78.07650496739956,65.57138068854375,74.017473012928,71.8360217143244,79.11631952268513,64.6594980016791,68.94314978258897,70.47556604040192,69.62124492540838,72.03455967492283,82.29493243881453,70.506920232039,76.17690243647415,71.8301306098238,63.99953766944474,72.62768039329879,71.61639641674161,67.6440837106263,69.03702836909025,73.39817470626467,64.4621343417301,68.43940893737405,70.3458366173941,66.84808494073584,65.73856838033753,67.98238824472553,71.65658171798212,63.28721854315999,72.62377758067034,70.92095331095736,62.4163879376618,67.33643201686436,68.18573712107892,79.94946165419432,69.20348599397411
65.0936590511653,66.09938789417104,70.10177873632125,60.5010309182151,63.909944934823656,71.46030840736374,72.65310476466905,67.18916825883299,69.27737542012717,71.71459257999221,64.17080474587617,80.53946088578864,71.97150013700369,72.11043272936506,76.6557304130536,73.51154796054907,61.54357459868426,76.10833244972665,71.18867870363587,75.62453757044193,66.41997100345911,72.76582440298596,71.0866009370603,68.47192886124127,74.89315315639676,78.63275267213636,72.34335212546908,74.4164159738058,73.44318030350786,65.66473683696573,69.97200324453833,77.08464407001509,70.3232489273695,68.62526188989938,74.32809101306513,66.79914245015325,69.37309570916084,71.07151405391012,65.50919531008589,62.47496812193878,66.00525008994836,73.52211578727737,64.07332652671994,74.56483305711707,74.25567897603035,64.19517914064335,63.0656290896318,68.3538908359835,79.18554624755514,63.12746018182192
65.46984172996197,68.45180067113812,69.51648040493008,61.24557265937324,60.76262566825773,76.15391207074522,66.77101202819566,67.07167022488161,68.65915014566016,73.07099949590557,64.64043744727493,80.87753012417288,72.7441998116027,72.70679644881693,77.54023792489548,77.12737444146528,63.561064456948166,79.09379099300918,74.58656190287311,73.27173102720457,67.75163165878806,72.76964901583676,67.14428621055052,68.84781349856547,74.58052037025216,76.77793217706675,72.99696858620679,73.85930970860112,76.07918070550892,65.44838591828969,70.08900937662501,74.92171319856554,67.46531838635754,67.62121940726105,73.26469883419367,69.50270054446847,69.93161745562533,70.73243156880783,69.33792658536873,60.83602671053296,65.5820763391023,71.93525806299283,65.96402571002046,73.61287100423343,72.47041732508983,64.83935941410725,63.512308013274755,68.5223304807367,76.56538616506859,63.10762926973921
67.96197676890452,73.66446233372598,65.89258961572786,62.50487772847607,58.61792487994423,77.49137876785335,65.16838959992397,68.31190828216448,71.52480348577271,72.461032969784,62.604815020374495,77.98903587389815,72.75333107444673,74.61804002163153,74.58891264615676,76.98655820968577,63.166101762935966,78.59728213069779,76.27728453884892,74.24886033719905,67.40189223944591,75.76050665943525,67.21908915090746,66.13507601061278,72.40601819219214,80.8642048915628,74.17850811437214,73.64914717483828,75.52271088155948,66.26563198805772,70.39964495635265,72.26305103636514,68.70294800077633,68.28403589908108,74.28896522835247,70.365784628741,69.81807097818616,69.06339663384223,71.47770288949233,57.50266994612148,68.07975598781461,71.6286482212319,65.56412377832736,73.88999041939954,73.90873665757498,65.19473442272873,62.62478876204897,67.33390290823095,74.37419588049674,62.88689053182537
66.14443074466352,74.58243321668743,65.3926129092586,61.099825314946784,60.367340947043104,73.75177727155439,65.38182020565199,67.26506543398057,70.49153804078904,68.81994253093278,61.07516176845949,77.2822132266895,71.98551827994325,76.22993959510384,77.49161798549795,76.02349423854889,62.27944625628698,80.28669495359233,79.45399233306655,73.9479606306681,70.74691217985132,73.42606517935425,68.77817944954981,65.56650687822672,71.71270305090711,78.51749848010307,75.63193278081602,75.20988400014302,79.58377633016133,66.69905945957674,69.26376092536061,73.84277563912137,69.58463873317513,69.69381785916079,74.70908328088738,70.8787794422827,73.34550502321243,69.80148074723562,70.65062114434188,57.35665418353162,72.51283513193029,74.33562707293055,65.21040347184508,74.33402357264045,75.83881774589008,65.50563612774972,62.57729661325941,65.18887917370449,76.17862569091439,62.081817286338726
66.3557614623469,72.33252821660982,67.03259682195075,63.77163640737838,59.14175297074803,72.70302102458186,67.933883430444,66.97380399322056,70.73958460283599,70.2260483540314,64.05052224692506,74.76360730681051,71.55532054817013,73.0169499305006,79.14690386703626,79.1041558956373,64.4292028206761,79.4704072994642,76.70995286582809,79.19887535928224,73.36916790928582,74.71062370229531,64.44405469912536,65.55589355107381,70.70651102128923,82.66120693101563,77.27212144413046,74.22492682971983,79.07106434654769,62.10938554484589,68.72062443206578,73.95315824636349,69.33143908769807,69.13822524336815,74.08475312447031,71.77907889540501,72.73305844913057,65.78231318490884,69.40658106318872,57.843242222611295,73.55859154707049,75.93331461394597,64.22922105715433,77.45564929796224,79.2202768085105,67.6787908577333,63.404217603617695,63.97166116383322,78.16435772404031,61.40975568880482
65.63787616647461,72.33414890570087,69.71426498992118,63.48105198076146,59.74454464299925,75.28539532891674,67.92820232698895,69.76878990492862,70.8670046082362,71.87480703265325,68.26659155595544,72.96157063499331,73.3065510764639,72.06582554578507,79.63857204450436,77.55902359062233,61.081990697605875,80.9437091511877,73.13232395181483,78.7489631544858,74.44863374788765,77.7352532148552,63.24984350897175,66.13777395815785,72.00781388854116,82.67573003660472,83.09461642706722,72.96956795073537,77.99676443121845,62.30292369378157,67.64853045628945,75.61498982711053,70.42675106631191,68.70022839216027,73.26026862608869,68.75970241732693,70.67552373979215,68.53086036411463,71.4489758349215,55.132943466187726,73.36347791809669,72.06036888822698,62.11508346362954,83.18940130631535,79.30432444148359,69.65666417254077,61.58395888923956,62.8535766876377,78.5469701231717,60.9223910170201
