0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
72.40386848042434,71.34757504621989,69.63915450590297,71.88622499340472,69.77560320360075,70.36606164729486,67.22455899871109,72.58626399735407,71.75894358499741,71.35532489323955,72.31137227415671,72.86360848168307,72.21547683066187,70.10528634024031,73.46647047830662,72.31046303551673,72.12777564359168,70.6093997821046,72.48097517181891,69.31820652307141,70.88234270662511,69.1041772163794,72.20588714477276,70.34265535891325,71.15161922416526,74.47718421511644,72.75712285408311,71.04894958650354,74.17369752136467,70.41518809703253,70.83382921850885,71.7778082457477,70.09519910599894,70.22874068407882,70.89097909681952,71.13599781958663,72.93982341852039,72.12823995798428,72.2005134157366,71.95353204777456,71.29025414981056,72.06454429735463,72.41473040134116,71.32620756576024,70.55251518612775,72.09234185183,72.27513088860219,70.5236087259348,73.05010287041583,74.06619532371698
71.7584920710028,70.11123381964619,68.34069265800511,71.92752797245738,71.36777989501888,70.05126478131778,67.8271386508143,70.94554916268392,70.7796480958345,69.15944753956916,76.01914636588018,74.80583330134918,73.33679985804599,69.77136059038422,70.46629630684164,70.71095266902975,72.77011015523597,71.95606847034783,72.35092411301545,68.42751843535238,73.18605736782587,70.9139376225145,71.0866962514006,71.37393360709491,71.98858657047634,76.1446559738415,72.98772863606861,70.49733790915386,75.04873541093296,70.2649899486929,68.92257667806386,71.98071302243709,68.55019323140986,70.82135937098887,70.56726006689911,70.78541465301525,72.21920796395244,73.98272837623337,74.79272474950835,71.73224848075192,72.57343020344628,72.46352042848235,73.12991767684726,70.65143724518346,70.51228025693705,71.9291488554276,72.95100948749825,71.43212268166424,71.75153155019461,73.81095861628808
72.57418124215783,69.94101104089269,68.05805771389755,71.91803481393728,70.39102014965532,67.59315970300518,68.21925435155119,69.50353729480433,69.55972914847146,66.42068350233347,74.94743864430325,75.41733670583403,73.33137645487152,69.4168349139056,69.41823163934438,71.59806156604041,72.64156085024686,71.73782886090336,73.54197600883003,68.9659016186033,74.35460323524367,69.98972743746617,69.67241243825137,71.10324427145696,70.36807563084106,75.41283031850634,70.75032219083563,71.10281484095933,73.63047250694468,70.20430365847196,70.13490960853842,70.6785985472034,67.6232548226277,69.8935473870534,72.01096905457844,73.02355046173781,69.17712722483517,72.05594434485843,75.44766552602874,73.27986740694757,72.11670022098353,74.51210700621289,71.53667911750819,71.48890972794493,69.5079486286364,73.18407374999438,70.78000634904429,69.95085823545605,74.19779157187298,71.26203386317877
71.7561586799415,67.07140156769395,68.45259636534888,72.34520868802844,69.18867377570024,68.59842579926206,69.33714387083604,69.88186413721657,67.10657129354821,67.51586225500073,72.79648312170453,75.68522607391176,70.42559674363095,69.6070381139216,69.40991087977088,70.50823484197313,73.53243643881565,74.5995690083357,75.16565285296782,69.42171933268519,75.53049912312677,69.40055674912185,68.95017695113707,72.35198403372414,69.98457665112178,75.69109124007122,70.82916900365994,72.15833101362439,74.82989260157063,69.00743126495084,71.49505195026028,70.18689736584166,69.18232346460785,67.64993153677034,71.63814689030468,72.92503849066908,67.4755990262485,73.41732966875858,72.91289239090753,75.01554072155673,73.36293142312674,73.696213766597,70.59999188294954,71.16453581354993,69.44654800950165,71.80581625111688,68.05139950121804,71.65388637063434,73.34231712727957,70.406704737777
72.10630554308793,66.88432451453095,68.50170934280062,72.70647337651486,71.7090740393798,70.84268417876133,68.63947531507158,70.65460051960899,68.21305447646843,67.59016516027683,74.03682993099338,77.11491241537932,72.14980642495951,70.2566863766644,70.1131633346339,69.83356791346232,71.46424253270847,76.28416430057204,74.36306053530036,70.16869763546038,77.54219716583435,71.79018756647082,70.30745370602634,73.7738492288696,70.73740940824734,77.1307547710519,72.5878482088431,72.86180476829313,76.49394566272977,70.66926805032067,74.2464211482177,69.65108585833786,69.94732956345314,67.68363320700763,71.20848336136004,72.04400305258046,68.16732092664039,74.08973031398367,73.0860976554866,75.80788173196521,73.7123855419319,74.64112180624944,71.85120666004477,73.90558478121888,72.72913721590133,73.43981330482775,67.29024725506623,70.26734808935785,74.72102913868062,67.74980262378885
72.86522371383505,65.84013234618577,68.37551677936554,74.38046095571373,71.97255719294115,71.66036472392528,66.91517226750685,71.22449571607578,66.73226739265583,67.76485334349226,74.49485399588487,77.40705289103006,71.85996511613291,71.33097353932934,68.51240074258023,69.60523852700446,70.99208114570447,76.65219961180294,75.18749646436545,68.84087923813674,79.0887236367669,71.1070839008159,69.94243489399194,71.68324625151449,71.89009419214517,74.97899959756825,74.4298501366994,72.34489741277237,74.01116259396693,67.84859365969653,72.5925888805562,70.70547490746517,70.07894387150448,66.46901541875216,72.07806483362023,68.39331058644801,68.90582458051776,75.64704015881281,74.91864512506855,74.15779427970715,74.65501339781693,72.73820096597947,70.5802338067695,72.4961770550982,74.40244598276914,73.12970782189825,68.6445786686318,70.61158795711582,74.46578489956266,68.00920006181589
72.25067512009736,66.46350530869421,68.082704185307,76.21357156171285,72.75539445380481,71.0181469422008,66.96873647125773,72.65560952465816,65.87744706566038,65.7226153640659,73.775110740098,76.17684491093944,71.22259713818566,71.46001568287848,66.66432462545912,68.33209504178913,70.79458965459374,75.9457040887935,74.84781029518619,69.37178585355842,79.45169209194778,71.86059080454388,67.45301623265718,71.18783673522763,71.15779179019013,75.2894133688654,76.93318568168077,72.91248532796025,73.32551543714027,68.68701187720202,72.18029554224266,70.21172038242102,70.95900203548088,65.91234376166166,70.50820007129535,68.81506039851288,68.48285313282432,75.12050816266257,77.11315905185229,74.1065586777156,73.98924592004983,73.63627895092111,69.91792925548766,72.35784242978954,73.79226870597243,74.94209145236898,67.93213749923567,68.94691719070882,74.08361552001236,69.67214606747805
71.35026256264592,65.7537014967823,68.12993359903716,75.89725804268687,72.7146786404576,71.1496499634939,65.67395156099558,72.68738121948827,66.2800481721169,67.28337625583539,76.20290758749562,74.98500726213904,71.79254197940088,70.12389883382386,67.30121775316452,68.37480069448611,70.20303369328788,76.24341693054461,73.54164881967755,67.26660435399138,78.3906057150958,71.56635738537649,66.80295096834658,70.90371591614115,70.16788610313384,75.5968939962683,75.04437697113993,71.63795149990098,74.04360139985425,71.184448057202,71.42040361482667,71.35430269638107,69.56297755406635,65.62183951080469,70.43646338958,68.04968811562698,68.34998165404689,75.48912491330329,77.31945775712852,75.47731708404008,73.63649099193489,74.74805961063511,71.01831122307654,70.87647757788054,74.47302410908159,78.437395940674,67.68734974384249,68.10504516867648,73.85825783249354,71.9536922175047
70.31526573845623,63.893405214702625,68.38399290984373,78.12835744346414,71.96650735493671,73.03592100011821,65.00231031538509,71.62924140841298,65.76794490593733,69.04573542273374,78.02201716545743,74.66497741599942,74.21795326658149,71.93765578390409,67.78155545912934,68.95437641265741,69.20992548159435,78.70194051153958,73.43298722316817,67.35485434361584,79.43074389381475,71.13520775364019,65.85562054562496,71.39248376103632,69.66962216343495,77.77191771744776,76.33886155387655,70.69861942341403,74.10958575077744,69.63878380128594,72.19068870821667,70.68828024023946,68.71901858775935,65.73891694271497,68.8595641767194,68.25569707911252,69.5202913253631,75.2922278720885,75.82650141807471,73.07782206028479,75.17804683464306,75.53524257112372,72.64193466806638,72.65291169427398,74.64939775665317,78.05328895074885,66.78899180079732,68.25431536665134,74.24926862609611,72.40206752294054
72.62996733765375,62.626655515712194,68.78146213705618,76.85511306907769,73.25888315511011,71.62753702161854,62.64643301325508,71.32752364530361,66.81688379171082,67.91889806259071,79.31751680804797,75.8990867700962,76.0425110839504,73.368148657476,66.44312404528432,70.04343552378461,69.89919137786089,78.27847866184315,72.65480468458243,66.53326781575413,80.12983093843009,73.11471949716108,65.2390408246395,71.62406250063353,69.50566526740982,76.16102514975945,75.59724141951526,67.80631202227651,75.04154752052119,68.72729264642987,75.1661894483732,71.7942613393085,68.37111927302121,67.01469849844791,69.11958910770554,67.30253968052575,70.3783631248869,75.53147610274597,78.91554890083405,72.3732009269158,75.26776939106666,72.98531170439713,71.0139027579034,75.33235058428785,75.39404773390737,77.49026633802586,67.00792088030609,68.66033389010127,73.47709697128225,70.93434423276396
71.24379514066861,62.924916993420986,71.53928263133729,78.75150634231741,74.88957332530626,71.35328320587188,61.05471233365197,71.02975673467397,67.41008252292634,68.15225538555883,78.90340311327459,74.15339017030954,75.95215215097869,74.22940018256062,67.21241977461075,71.7733566310629,70.90058453699595,78.82969231715273,71.19532723952123,67.95455795786901,79.57260671228396,72.5474682672121,64.31161919634161,70.72937737353685,70.1597884874438,78.83356157466108,77.15572733019387,68.77625061487043,75.72185924435851,69.00672894096753,74.60469982281379,72.52260434745249,71.08945309186981,66.10960057476721,69.14982450454461,68.35851588649145,73.95279659907001,73.0049330862568,76.7165686856088,72.78590980017496,76.8912447122641,75.05171412503395,68.89444175604058,76.64832232123211,79.64953647938304,75.98599008877487,67.4168324952735,68.77611434059227,73.86386885384591,71.15051180005597
72.23194414098623,61.696409911919005,67.36986491455266,79.08004594295079,75.63324655707206,70.60633057017608,59.54452236667495,70.53056804274269,66.98721137214879,68.2824912893201,79.07780862861271,72.82742645562737,76.17786168383573,72.9666585803,66.98118005981114,70.06699661382919,74.63084007378136,79.97915059808358,71.56145882984958,68.92488910779707,80.4350976269176,72.75900130709445,65.38250293097413,70.01082425615024,70.19888998086537,79.64790022831795,77.04029899710123,69.83351672667253,77.26692050022183,71.10569101016105,75.09042821543127,72.53165639105316,70.84632114238056,68.48022507315152,68.83571126579602,68.40973713779508,74.24331238077268,73.90122684375709,76.2997339404495,73.83984048553323,75.62825657648929,75.08542760948197,66.70984801098048,77.15470161584196,80.06568829268925,75.95737712677075,66.16778385236252,68.65294770113684,74.48028281710712,68.90699907293684
71.41219471832689,61.38939826781205,66.08372103131855,79.19753737069159,76.43051530961108,69.75034928614798,58.97472192674836,69.13209559800221,66.61536156229157,71.38812144843578,80.61407598294407,73.991725155082,76.87031880248533,73.65151816058294,69.78917922211104,72.08988273079308,74.5574463846925,79.04777115442391,74.26382280406621,69.27953774330464,80.88660134472663,71.74391415343531,64.61300052915914,69.4092678731856,70.86762041305956,78.65717871126945,79.54341922909896,70.4997783499912,76.12872630618145,72.2656493685341,75.1993571260114,71.55819429925353,70.14070617378376,68.92015438302366,71.126765590485,71.68169732346924,70.51997522602538,73.31536403775321,76.77720027619854,71.8511457668859,76.86531716129623,73.74015187054188,67.12866711143647,77.88715299153289,81.1704407724613,75.58764532200745,65.12788811928785,69.44960074695564,75.69636400345676,68.45139153046885
